Year,State,County,HAI,Facility_ID,Facility_Name,Facility_Type,Infections_Reported,Patient_Days,Rate,Rate_CI_95_Lower_Limit,Rate_CI_95_Upper_Limit,Comparison,Months,Rate_2015,Notes
2021,California,,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),,,STATE OF CALIFORNIA POOLED DATA - Acute Care Hospitals,511,15251367,0.34,0.31,0.37,,,,
2021,California,,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),,,STATE OF CALIFORNIA POOLED DATA - Community Hospitals,179,6692382,0.27,0.23,0.31,,,,
2021,California,,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),,,"STATE OF CALIFORNIA POOLED DATA - Community, <125 Beds",26,1146543,0.23,0.15,0.33,,,,
2021,California,,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),,,"STATE OF CALIFORNIA POOLED DATA - Community, 125-250 Beds",76,2276494,0.33,0.26,0.42,,,,
2021,California,,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),,,"STATE OF CALIFORNIA POOLED DATA - Community, >250 Beds",77,3269345,0.24,0.19,0.29,,,,
2021,California,,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),,,STATE OF CALIFORNIA POOLED DATA - Major Teaching Acute Care Hospitals,328,8016933,0.41,0.37,0.46,,,,
2021,California,,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),,,STATE OF CALIFORNIA POOLED DATA - Pediatric Acute Care Hospitals,4,542052,0.07,0.02,0.19,,,,
2021,California,,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),,,STATE OF CALIFORNIA POOLED DATA - Long-Term Acute Care Hospitals,65,427735,1.52,1.17,1.94,,,,
2021,California,,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),,,STATE OF CALIFORNIA POOLED DATA - Critical Access Hospitals,1,113036,0.09,0,0.49,,,,
2021,California,,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),,,STATE OF CALIFORNIA POOLED DATA - Rehabilitation Hospitals or Units,1,501268,0.02,0,0.11,,,,
2021,California,,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),,,STATE OF CALIFORNIA POOLED DATA - Free-Standing Rehabilitation,0,173517,0,0,0.17,,,,
2021,California,,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),,,STATE OF CALIFORNIA POOLED DATA - Rehabilitation Unit,1,327751,0.03,0,0.17,,,,
2021,California,Alameda,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),140000011,Alameda Hospital,"Community, <125 Beds",0,11727,0,0,2.55,Same,12,0,
2021,California,Alameda,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),140000425,Alta Bates Summit Medical Center,Major Teaching,4,49882,0.8,0.22,2.05,Same,12,0,
2021,California,Alameda,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),140000012,"Alta Bates Summit Medical Center, Alta Bates Campus",Major Teaching,0,61573,0,0,0.49,Same,12,0,
2021,California,Alameda,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),140000425,"Alta Bates Summit Medical Center, Rehabilitation Unit",Rehabilitation Unit,0,13143,0,0,2.28,Same,12,,
2021,California,Alameda,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),140000183,Eden Medical Center,"Community, 125-250 Beds",0,39926,0,0,0.75,Same,12,0,
2021,California,Alameda,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),140000034,Highland Hospital,Major Teaching,2,44759,0.45,0.05,1.61,Same,12,0.41,
2021,California,Alameda,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),140001086,"Kaiser Foundation Hospital, Fremont","Community, <125 Beds",0,26717,0,0,1.12,Same,12,0,
2021,California,Alameda,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),140000188,"Kaiser Foundation Hospital, Oakland/Richmond",Major Teaching,0,87124,0,0,0.34,Same,12,0.11,
2021,California,Alameda,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),630015029,"Kaiser Foundation Hospital, San Leandro","Community, 125-250 Beds",0,58660,0,0,0.51,Same,12,0,
2021,California,Alameda,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),140000148,"Kindred Hospital, San Francisco Bay Area",Long-Term Acute Care,2,28296,0.71,0.09,2.55,Same,12,2,
2021,California,Alameda,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),630013913,San Leandro Hospital,"Community, <125 Beds",0,10758,0,0,2.78,Same,12,0,
2021,California,Alameda,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),630013913,San Leandro Hospital,Rehabilitation Unit,,,,,,,,,
2021,California,Alameda,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),140000041,St Rose Hospital,"Community, 125-250 Beds",2,18065,1.11,0.13,4,Same,12,0.34,
2021,California,Alameda,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),140000797,Stanford Health Care - ValleyCare,Major Teaching,0,34586,0,0,0.87,Same,12,0.26,
2021,California,Alameda,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),140000014,UCSF Benioff Children's Hospital Oakland,Pediatric,0,37763,0,0,0.79,Same,12,0,
2021,California,Alameda,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),140000118,Washington Hospital,"Community, >250 Beds",0,57770,0,0,0.52,Same,12,0,
2021,California,Amador,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),30000108,Sutter Amador Hospital,"Community, <125 Beds",0,10274,0,0,2.92,Same,12,0,
2021,California,Butte,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),230000013,"Enloe Medical Center, Esplanade","Community, >250 Beds",0,85833,0,0,0.35,Better,12,0,
2021,California,Butte,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),230000405,Enloe Rehabilitation Center,Free-Standing Rehabilitation,0,6172,0,0,4.85,Same,12,0,
2021,California,Butte,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),230000001,Orchard Hospital,Critical Access,0,1167,0,0,25.67,Same,12,0,
2021,California,Butte,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),230000014,Oroville Hospital,"Community, 125-250 Beds",0,23939,0,0,1.25,Same,6,0.7,"Incomplete Reporter, interpret with caution"
2021,California,Calaveras,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),30000120,Mark Twain Medical Center,Critical Access,0,3303,0,0,9.07,Same,12,0,
2021,California,Colusa,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),230000259,Colusa Medical Center,"Community, <125 Beds",0,4748,0,0,6.31,Same,12,,
2021,California,Contra Costa,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),140000195,Contra Costa Regional Medical Center,Major Teaching,0,30492,0,0,0.98,Same,12,0,
2021,California,Contra Costa,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),140000196,"John Muir Medical Center, Concord Campus",Major Teaching,2,57264,0.35,0.04,1.26,Same,12,0.21,
2021,California,Contra Costa,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),140000187,"John Muir Medical Center, Walnut Creek Campus",Major Teaching,3,95470,0.31,0.06,0.92,Same,12,0.8,
2021,California,Contra Costa,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),140000187,"John Muir Medical Center, Walnut Creek Campus, Rehabilitation Unit",Rehabilitation Unit,0,6776,0,0,4.42,Same,12,0,
2021,California,Contra Costa,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),630011203,"Kaiser Foundation Hospital, Antioch",Major Teaching,0,37984,0,0,0.79,Same,12,0,
2021,California,Contra Costa,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),140000191,"Kaiser Foundation Hospital, Richmond Campus",Major Teaching,0,15418,0,0,1.94,Same,12,,
2021,California,Contra Costa,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),140000190,"Kaiser Foundation Hospital, Walnut Creek","Community, >250 Beds",2,67562,0.3,0.04,1.07,Same,12,0.16,
2021,California,Contra Costa,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),140000704,San Ramon Regional Medical Center,"Community, <125 Beds",0,16293,0,0,1.84,Same,12,1.03,
2021,California,Contra Costa,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),140000016,Sutter Delta Medical Center,"Community, 125-250 Beds",0,28146,0,0,1.06,Same,12,0,
2021,California,Del Norte,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),110000049,Sutter Coast Hospital,"Community, <125 Beds",0,7426,0,0,4.03,Same,12,0,
2021,California,Del Norte,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),110000049,Sutter Coast Hospital,Rehabilitation Unit,,,,,,,,,
2021,California,El Dorado,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),30000114,Barton Memorial Hospital,"Community, <125 Beds",0,6937,0,0,4.32,Same,12,0,
2021,California,El Dorado,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),30000121,Marshall Medical Center,"Community, <125 Beds",0,19562,0,0,1.53,Same,12,0,
2021,California,Fresno,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),40000124,Adventist Health Reedley,"Community, <125 Beds",0,9323,0,0,3.21,Same,12,0,
2021,California,Fresno,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),40000122,Adventist Health Selma,"Community, <125 Beds",0,8084,0,0,3.71,Same,12,0,
2021,California,Fresno,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),40000095,Clovis Community Medical Center,Major Teaching,0,74978,0,0,0.4,Same,12,0.46,
2021,California,Fresno,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),40000096,Coalinga Regional Medical Center,"Community, <125 Beds",0,1519,0,0,19.72,Same,12,0,
2021,California,Fresno,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),40000101,Community Regional Medical Center,Major Teaching,2,209527,0.1,0.01,0.34,Same,12,0.9,
2021,California,Fresno,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),40000101,"Community Regional Medical Center, Rehabilitation Unit",Rehabilitation Unit,0,10096,0,0,2.97,Same,12,0,
2021,California,Fresno,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),40001397,Fresno Heart and Surgical Hospital,Major Teaching,0,15012,0,0,2,Same,12,0,
2021,California,Fresno,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),40000254,Fresno Surgical Hospital,"Community, <125 Beds",0,3486,0,0,8.59,Same,12,0,
2021,California,Fresno,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),40000949,"Kaiser Foundation Hospital, Fresno","Community, 125-250 Beds",0,43847,0,0,0.68,Same,12,0.33,
2021,California,Fresno,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),40000126,Saint Agnes Medical Center,Major Teaching,12,105043,1.14,0.59,2,Worse,12,0.11,
2021,California,Fresno,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),40000613,San Joaquin Valley Rehabilitation Hospital,Free-Standing Rehabilitation,0,17500,0,0,1.71,Same,12,0,
2021,California,Glenn,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),230000006,Glenn Medical Center,Critical Access,0,8813,0,0,3.4,Same,12,0,
2021,California,Humboldt,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),110000057,Jerold Phelps Community Hospital,Critical Access,0,989,0,0,30.29,Same,12,0,
2021,California,Humboldt,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),110000021,Mad River Community Hospital,"Community, <125 Beds",0,6626,0,0,4.52,Same,12,0,
2021,California,Humboldt,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),110000045,Providence Redwood Memorial Hospital,Critical Access,1,4952,2.02,0.05,11.25,Same,12,0,
2021,California,Humboldt,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),110000067,"Providence St. Joseph Hospital, Eureka",Major Teaching,0,37059,0,0,0.81,Same,12,1.01,
2021,California,Humboldt,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),110000069,The General Hospital,Free-Standing Rehabilitation,0,3018,0,0,9.93,Same,12,0,
2021,California,Imperial,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),90000040,El Centro Regional Medical Center,"Community, 125-250 Beds",0,29663,0,0,1.01,Same,12,0.41,
2021,California,Imperial,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),90000146,Pioneers Memorial Healthcare District,"Community, <125 Beds",0,21034,0,0,1.42,Same,12,0.5,
2021,California,Inyo,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),240000037,Northern Inyo Hospital,Critical Access,0,3374,0,0,8.88,Same,12,0,
2021,California,Inyo,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),240000102,Southern Inyo Hospital,Critical Access,,,,,,,,,"Incomplete Reporter, interpret with caution"
2021,California,Kern,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),120000411,Adventist Health Bakersfield,Major Teaching,0,74787,0,0,0.4,Same,12,0.26,
2021,California,Kern,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),120000336,Adventist Health Delano,"Community, <125 Beds",0,9762,0,0,3.07,Same,12,0,
2021,California,Kern,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),120000413,Adventist Health Tehachapi Valley,Critical Access,0,6257,0,0,4.79,Same,12,0,
2021,California,Kern,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),120001330,Bakersfield Heart Hospital,"Community, <125 Beds",2,13769,1.45,0.18,5.25,Same,12,0,
2021,California,Kern,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),120000338,Bakersfield Memorial Hospital,"Community, >250 Beds",2,80087,0.25,0.03,0.9,Same,12,0.59,
2021,California,Kern,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),120000555,Encompass Health Rehabilitation Hospital of Bakersfield,Free-Standing Rehabilitation,0,21963,0,0,1.36,Same,12,0,
2021,California,Kern,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),120000319,"Good Samaritan Hospital, Bakersfield","Community, <125 Beds",0,6349,0,0,4.72,Same,12,0,
2021,California,Kern,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),120000342,Kern Medical Center,Major Teaching,2,59014,0.34,0.04,1.22,Same,12,0,
2021,California,Kern,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),120000344,Kern Valley Healthcare District,Critical Access,0,2225,0,0,13.46,Same,12,0,
2021,California,Kern,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),120000404,Mercy Hospital,"Community, <125 Beds",0,25282,0,0,1.18,Same,12,0.42,
2021,California,Kern,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),120000701,Mercy Southwest Hospital,"Community, <125 Beds",0,27688,0,0,1.08,Same,12,0,
2021,California,Kern,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),120000409,Ridgecrest Regional Hospital,Critical Access,0,8586,0,0,3.49,Same,12,0,
2021,California,Kings,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),630012960,Adventist Health Hanford,"Community, 125-250 Beds",0,45859,0,0,0.65,Same,12,0,
2021,California,Lake,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),110000044,Adventist Health Clearlake,Critical Access,0,4923,0,0,6.09,Same,12,0,
